district,address,rent,bedrooms,living-dining,bathrooms,loft,sqmeters,entire_building,building_type,use_type_en,heat,ac,balcony,WIFI,outdoor_space,bathtub,floor_heat,oven,total_amens
Xuhui,海海中路1487弄,4000.0,1,1,1,0,10,0,attached lane house,residential,1,1,0,1,0,0,0,0,3
Zhabei,临汾路11号,4000.0,2,1,1,0,58,0,public housing,residential,0,0,0,0,0,1,0,0,1
Jing'an,南汇路34弄11号,4000.0,1,0,1,0,20,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,华山路803弄,4000.0,1,0,1,0,13,0,detached lane house,residential,0,1,0,0,1,0,0,0,2
Xuhui,南京西路1129弄56号,4000.0,1,0,1,0,18,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,茂名北路111弄15号,4000.0,1,0,1,0,38,0,detached lane house,residential,0,0,0,1,0,0,0,0,1
Jing'an,长乐路774弄20号,4000.0,1,1,1,0,18,0,attached lane house,residential,0,1,0,0,1,0,0,0,2
Huangpu,进贤路138弄8号,4000.0,1,0,1,0,20,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,复兴中路553弄35号,4000.0,1,0,1,0,18,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,襄阳南路444弄51号,4000.0,1,0,1,0,35,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,新昌路553号,4000.0,1,1,1,0,28,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Changning,长宁路396弄,4000.0,1,0,1,0,45,0,public housing,residential,0,1,0,0,1,0,0,0,2
Huangpu,梦花街73弄1号,4000.0,1,1,1,0,25,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,平望街15弄,4000.0,1,0,1,0,40,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,梦花街73弄1号,4000.0,1,1,1,1,40,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,常熟路163弄27号,4000.0,1,0,1,0,24,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,梦花街73弄1号,4000.0,1,1,1,0,20,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,宁海东路250号,4000.0,1,1,1,0,28,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,威海路910弄77号,4000.0,1,1,1,0,30,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,常熟路108弄9号,4000.0,1,1,1,0,20,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,福州路298号,4000.0,1,1,1,0,25,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,陕西南路287弄1号,4000.0,1,1,1,0,20,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,梦花街73弄1号,4000.0,2,2,1,1,40,0,attached lane house,residential,0,1,1,0,0,0,0,0,2
Putuo,白玉路40号,4091.0,1,1,1,0,37,0,public housing,residential,0,1,1,0,0,0,0,0,2
Huangpu,陕西南路271弄1号,4100.0,1,1,1,1,20,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Changning,哈密路1800弄3号,4100.0,1,1,1,0,40,0,public housing,multi-use,0,1,1,1,1,1,0,0,5
Xuhui,陕西南路534弄2号,4100.0,1,0,1,0,18,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Changning,宣化路72弄5号,4200.0,1,0,1,0,36,0,public housing,residential,0,1,1,0,0,0,0,0,2
Jing'an,南京西路591弄121号,4200.0,1,0,1,0,25,0,attached lane house,residential,0,1,1,0,0,0,0,0,2
Huangpu,陕西南路287弄26号,4200.0,1,0,1,0,28,0,attached lane house,residential,0,1,0,1,0,0,0,0,2
Huangpu,北海路267弄9号,4200.0,2,1,1,0,30,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,瑞金二路358号,4200.0,1,1,1,0,19,0,detached lane house,residential,0,1,0,0,1,1,0,0,3
Xuhui,枫林路1弄12号,4200.0,1,0,1,0,35,0,public housing,residential,0,1,1,1,0,0,0,0,3
Xuhui,华山路803弄8号,4200.0,1,0,1,0,22,0,detached lane house,residential,0,1,0,1,0,0,0,0,2
Huangpu,进贤路138弄,4200.0,1,1,1,0,20,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,余姚路487弄,4200.0,1,0,1,0,38,0,public housing,residential,1,1,1,0,0,1,0,0,4
Huangpu,重庆南路39弄,4200.0,1,0,1,0,25,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,淮海中路1487弄,4200.0,1,0,1,0,20,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,来福士广场北海路268号,4200.0,1,1,1,0,38,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,延安东路1318弄8号,4200.0,1,1,1,0,40,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,东湖路56弄53号,4200.0,1,1,1,0,32,0,detached lane house,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,海海中路1487弄,4200.0,1,0,1,0,15,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,长乐路169弄,4300.0,1,1,2,0,30,0,attached lane house,residential,1,0,0,0,0,0,1,0,2
Xuhui,永嘉路371号,4300.0,1,1,1,0,20,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,汾阳路64弄,4300.0,1,1,1,1,28,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,泰康路274弄,4300.0,1,1,1,0,16,0,attached lane house,residential,1,1,0,1,0,0,0,0,3
Pudong,崂山四村28号,4300.0,1,1,1,0,36,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Changning,长宁路491弄24号,4300.0,1,0,1,0,36,0,public housing,residential,0,0,0,0,0,0,0,0,0
Changning,万航渡路1424弄64号,4300.0,1,0,1,0,42,0,public housing,residential,0,1,1,0,0,0,0,0,2
Huangpu,福州路298号,4300.0,1,1,1,1,20,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,陕西南路582弄,4300.0,1,0,1,0,25,0,attached lane house,residential,1,1,0,0,0,0,0,0,2
Xuhui,高安路100弄，2号,4300.0,1,1,1,0,50,0,detached lane house,residential,1,1,0,0,1,0,0,0,3
Huangpu,蓬莱路388弄28号,4300.0,1,1,1,0,30,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Huangpu,南昌路24弄14号,4400.0,1,0,1,0,20,0,attached lane house,residential,0,0,0,0,0,0,0,0,0
Xuhui,永康路50号,4488.0,1,0,1,0,20,0,attached lane house,residential,1,0,0,0,0,0,0,0,1
Pudong,柳埠路142弄1号,4499.0,1,1,1,0,40,0,public housing,residential,0,1,1,0,1,0,0,0,3
Huangpu,静修路50弄1号,4500.0,1,1,1,0,25,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,龙华西路31弄47号,4500.0,1,1,1,0,34,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,常熟路163弄9号,4500.0,1,0,1,0,20,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,愚谷村31号,4500.0,1,0,1,0,25,0,attached lane house,residential,0,0,0,0,0,0,0,0,0
Changning,长宁支路328弄1号,4500.0,1,0,1,0,36,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,平望街15弄,4500.0,1,0,1,0,36,0,detached lane house,residential,0,1,0,0,1,0,0,0,2
Huangpu,山西南路339号,4500.0,2,1,1,0,45,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Minhang,闵行漕宝路1467弄,4500.0,2,1,1,0,71,0,attached lane house,residential,0,1,1,0,0,0,0,0,2
Huangpu,平望街15弄11号,4500.0,1,0,1,0,36,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,陕西南路222弄5号,4500.0,1,1,1,0,40,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Changning,华山路1006弄23号,4500.0,1,1,1,0,32,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,永嘉路166弄4号,4500.0,1,0,1,0,35,0,attached lane house,residential,0,1,1,0,0,0,0,0,2
Xuhui,复兴中路616弄,4500.0,1,1,1,0,35,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Huangpu,梦花街73弄1号,4500.0,2,2,1,1,40,0,attached lane house,residential,0,1,0,1,0,0,0,0,2
Pudong,蓝村路501弄24号,4500.0,1,1,1,0,37,0,public housing,residential,0,0,0,0,1,0,0,0,1
Huangpu,建国东路151号,4500.0,1,1,1,0,28,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,江西中路481号,4500.0,1,1,1,0,35,0,attached lane house,residential,0,1,1,0,0,0,0,0,2
Xuhui,永康路142弄38号,4500.0,1,0,1,0,35,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,建国西路611号,4500.0,1,0,1,0,23,0,detached lane house,residential,0,1,0,1,0,0,0,0,2
Xuhui,襄阳南路444弄30号,4500.0,1,0,1,0,25,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,自忠路49号,4500.0,1,1,1,0,30,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,淮海中路1487弄37号,4500.0,1,0,1,0,20,0,attached lane house,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,淮海中路1487弄7号,4500.0,1,0,1,0,12,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,淮海中路927弄29号,4500.0,1,0,1,0,15,0,attached lane house,residential,1,1,0,1,0,0,0,0,3
Xuhui,安福路228弄,4500.0,1,1,1,0,30,0,detached lane house,multi-use,1,1,0,1,0,0,0,0,3
Huangpu,平望街15弄11号,4500.0,1,0,1,0,30,0,detached lane house,residential,0,1,0,0,1,0,0,0,2
Jing'an,南京西路591弄101号,4500.0,1,1,1,0,28,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,北海路267弄9号,4500.0,2,1,1,0,38,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,南昌路136弄17号,4500.0,1,0,1,0,15,0,attached lane house,residential,0,1,0,1,0,0,0,0,2
Huangpu,四川中路572弄23号,4500.0,1,1,1,0,30,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,马当路278弄78号,4500.0,1,1,1,0,28,0,detached lane house,residential,1,1,0,1,0,1,0,0,4
Huangpu,淮海中路542弄12号,4500.0,1,1,1,0,30,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,北京东路288弄51号,4500.0,1,1,1,0,30,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,陕西北路815弄30号,4500.0,1,1,1,0,30,0,detached lane house,multi-use,1,1,0,0,0,0,0,0,2
Huangpu,进贤路156弄2号,4500.0,1,1,1,0,25,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Changning,万航渡路1496号,4500.0,1,1,1,0,42,0,public housing,residential,0,0,0,0,1,0,0,0,1
Huangpu,自忠路49号,4500.0,1,1,1,0,30,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Putuo,交通路2285弄20号,4500.0,1,1,1,0,35,0,public housing,residential,0,1,1,1,0,0,0,0,3
Minhang,虹井路328号,4550.0,2,1,1,0,82,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Minhang,虹井路328号,4600.0,2,1,1,0,61,0,attached lane house,residential,0,1,1,0,0,0,0,0,2
Xuhui,武康路391弄1号,4600.0,1,0,1,0,21,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,梦花街91号,4600.0,1,1,1,0,58,0,attached lane house,residential,0,1,0,1,0,0,0,0,2
Huangpu,梦花街73弄1号,4600.0,2,2,3,0,60,0,attached lane house,residential,0,1,0,1,0,0,0,0,2
Huangpu,梦花街73弄1号,4600.0,1,1,1,0,60,0,attached lane house,residential,0,1,0,1,0,0,0,0,2
Xuhui,桂林西街30弄20号,4600.0,1,0,1,0,25,0,public housing,residential,0,1,1,0,0,0,0,0,2
Huangpu,建国东路151号,4600.0,1,1,1,0,30,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,梦花街73弄1号,4600.0,1,1,1,0,58,0,attached lane house,residential,0,1,0,1,1,0,0,0,3
Jing'an,康定路888弄9号,4600.0,1,1,1,0,30,0,attached lane house,residential,1,1,0,1,0,0,0,0,3
Xuhui,龙水南路64号,4600.0,2,1,1,0,55,0,public housing,residential,0,1,1,0,0,1,0,0,3
Huangpu,新天地路98号,4600.0,1,1,1,0,60,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Pudong,浦东南路1288号,4600.0,1,1,1,0,37,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,天平路212弄10号,4600.0,1,1,1,0,35,0,attached lane house,residential,0,1,1,0,1,0,0,0,3
Jing'an,巨鹿路584号,4600.0,1,0,1,0,12,0,attached lane house,residential,0,1,0,1,0,0,0,0,2
Huangpu,新天地建国东路151号,4600.0,1,1,1,0,30,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,安福路275弄9号,4700.0,1,0,1,0,20,0,detached lane house,multi-use,0,1,0,0,0,0,0,0,1
Changning,法华镇路792弄,4700.0,1,1,1,0,46,0,public housing,residential,1,1,0,0,1,1,0,0,4
Huangpu,进贤路122弄6号,4700.0,1,1,1,0,50,0,attached lane house,residential,0,1,0,1,0,0,0,0,2
Minhang,莘松三村26号,4799.0,2,1,1,0,64,0,public housing,residential,0,1,1,0,1,0,0,0,3
Minhang,都市路3635弄76号,4800.0,2,1,1,0,74,0,public housing,residential,0,1,1,0,0,0,0,0,2
Huangpu,重庆北路319弄154号,4800.0,1,1,1,1,30,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,进贤路156弄9号,4800.0,1,1,1,0,25,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,襄阳南路239弄1号,4800.0,1,1,1,0,35,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,陕西南路287弄3号,4800.0,1,1,1,0,25,0,attached lane house,multi-use,0,1,0,0,0,0,0,0,1
Huangpu,建国西路104号,4800.0,1,1,1,0,30,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,复兴中路553弄13号,4800.0,1,0,1,0,18,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Changning,愚园路1075号,4800.0,1,0,1,0,22,0,detached lane house,multi-use,0,1,0,1,1,0,0,0,3
Xuhui,太原路181弄,4800.0,1,1,1,0,50,0,attached lane house,multi-use,0,1,0,0,0,0,0,0,1
Putuo,农林路101弄2号,4800.0,1,1,1,0,32,0,public housing,residential,0,1,1,0,0,0,0,0,2
Jing'an,茂名北路73弄,4800.0,1,0,1,0,15,0,attached lane house,residential,1,1,0,1,1,0,0,0,4
Jing'an,芷江西路220弄41号,4800.0,1,0,1,0,32,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,常熟路116弄6号,4800.0,1,0,1,0,15,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,高安路9弄11号,4800.0,1,0,0,0,30,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,茶陵路225弄1号,4800.0,1,0,1,0,38,0,public housing,residential,0,1,1,0,0,0,0,0,2
Huangpu,陕西南路287弄27号,4800.0,1,0,1,0,23,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Changning,娄山关路815弄151号,4800.0,1,1,1,1,35,0,public housing,residential,0,1,1,0,0,0,0,0,2
Pudong,梅园三街坊3号,4840.0,1,1,1,0,29,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,延安中路740弄3号,4900.0,1,0,1,1,30,0,detached lane house,multi-use,0,1,0,0,0,0,1,0,2
Xuhui,天平路208弄10号,4900.0,1,0,1,0,22,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,延安中路740弄3号,4900.0,1,0,1,1,30,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Putuo,金汤路353弄,4900.0,2,1,1,0,60,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,襄阳南路510弄9号,4900.0,1,0,1,0,25,0,attached lane house,residential,0,1,1,0,0,0,0,0,2
Xuhui,乌鲁木齐中路162弄1号,4900.0,1,0,1,0,15,0,detached lane house,multi-use,0,0,0,0,0,0,0,0,0
Xuhui,龙水南路3号,4900.0,2,1,1,0,65,0,public housing,residential,0,1,1,1,0,0,0,0,3
Huangpu,福州路296号,5000.0,2,2,1,0,45,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,尚文路133弄30号,5000.0,1,1,1,0,30,0,attached lane house,residential,0,0,0,0,0,0,0,0,0
Jing'an,延安中路507弄18号,5000.0,1,1,1,0,50,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,肇周路332弄12号,5000.0,1,0,1,0,30,0,attached lane house,residential,0,1,1,0,0,0,0,0,2
Huangpu,尚文路133弄30号,5000.0,1,1,1,0,25,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,朝南带大露台路3434号,5000.0,1,1,1,0,40,0,attached lane house,multi-use,0,1,0,0,0,0,0,0,1
Huangpu,尚文路133弄101号,5000.0,1,1,1,0,30,0,detached lane house,residential,0,0,0,0,0,0,0,0,0
Jing'an,延安中路铜仁路88弄88号,5000.0,1,1,1,0,40,0,public housing,multi-use,0,1,0,0,0,0,0,0,1
Huangpu,乌鲁木齐南路396号,5000.0,1,1,1,0,55,0,public housing,residential,1,1,0,0,1,0,0,0,3
Huangpu,山西南路339号,5000.0,2,1,1,1,35,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,华山路351弄10号,5000.0,1,1,1,0,28,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,安亭路133号,5000.0,1,1,1,1,15,0,detached lane house,residential,0,1,0,1,1,0,1,0,4
Pudong,成山路24弄57号,5000.0,1,1,1,0,38,0,public housing,residential,0,1,1,0,0,0,0,0,2
Jing'an,愚园路576弄30号,5000.0,1,0,1,0,36,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Pudong,浦东南路1630号,5000.0,1,1,1,0,35,0,attached lane house,residential,0,1,0,1,1,0,0,0,3
Pudong,浦三路628弄1号,5000.0,1,1,1,0,50,0,public housing,residential,1,1,1,1,1,1,0,0,6
Huangpu,淮海中路542弄1号,5000.0,1,0,1,0,40,0,public housing,residential,0,1,1,0,0,0,0,0,2
Huangpu,淮海中路584弄9号,5000.0,1,1,1,0,35,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,山西南路58号,5000.0,1,1,1,0,40,0,detached lane house,residential,0,1,1,0,0,0,0,0,2
Changning,万航渡路2488弄2488号,5000.0,1,1,1,0,38,0,public housing,residential,1,0,0,0,0,0,0,0,1
Xuhui,巨鹿路401弄3号,5000.0,1,1,1,0,40,0,attached lane house,residential,0,1,1,0,0,0,0,0,2
Huangpu,瑞金二路129弄1号,5000.0,1,1,1,0,30,0,public housing,residential,0,1,0,0,0,0,0,0,1
Jing'an,新闸路1229号,5000.0,1,0,1,0,36,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,淮海中路1487弄1号,5000.0,1,0,1,0,15,0,attached lane house,residential,0,1,0,1,1,0,0,0,3
Xuhui,常熟路116弄5号,5000.0,1,0,1,0,30,0,attached lane house,residential,0,1,1,1,1,0,0,0,4
Huangpu,尚文路133弄3号,5000.0,1,1,1,0,25,0,attached lane house,residential,0,0,0,0,0,0,0,0,0
Xuhui,延安中路749弄11号,5000.0,1,1,1,0,23,0,detached lane house,residential,0,0,0,0,0,0,0,0,0
Huangpu,威海路172弄7号,5000.0,1,1,1,0,30,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,安福路228弄1号,5000.0,1,1,1,0,18,0,detached lane house,residential,0,1,1,1,1,0,0,0,4
Jing'an,长乐路764弄13号,5000.0,1,0,1,0,21,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,进贤路180弄8号,5000.0,1,0,1,0,38,0,attached lane house,residential,0,1,0,0,1,0,0,0,2
Jing'an,富民路210弄,5000.0,1,1,1,1,20,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,尚文路133弄101号,5000.0,1,1,1,0,30,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Putuo,铜川路2555弄22号,5000.0,2,0,1,0,46,0,public housing,residential,0,1,1,1,0,0,0,0,3
Jing'an,长乐路764弄13号,5000.0,1,0,1,0,29,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,梦花街73弄1号,5000.0,1,1,1,0,50,0,attached lane house,residential,0,1,0,1,0,0,0,0,2
Xuhui,龙华西路21弄,5000.0,2,1,1,0,60,0,public housing,residential,0,0,0,0,0,1,0,0,1
Baoshan,逸仙路1321弄124号,5000.0,2,1,1,0,62,0,public housing,residential,0,1,1,0,0,0,0,0,2
Jing'an,富民路61弄6号,5000.0,1,1,1,0,25,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Baoshan,杨桃路185弄53号,5000.0,3,1,1,0,95,0,public housing,residential,0,1,1,1,1,0,0,0,4
Huangpu,梦花街73弄1号,5000.0,1,1,1,0,30,0,detached lane house,residential,0,0,0,0,0,0,0,0,0
Jing'an,延安中路507弄18号,5000.0,1,1,1,0,40,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Huangpu,建国东路151号,5000.0,1,1,1,0,30,0,attached lane house,residential,0,1,0,0,1,0,0,0,2
Xuhui,淮海中路1893弄1号,5000.0,1,0,1,0,30,0,detached lane house,residential,0,1,0,1,0,0,0,0,2
Jing'an,新闸路1940弄1号,5000.0,1,1,1,0,35,0,public housing,multi-use,0,1,1,0,0,0,0,0,2
Jing'an,万航渡路21弄9号,5000.0,1,1,1,0,30,0,attached lane house,residential,0,1,1,0,0,0,0,0,2
Xuhui,建国中路26号,5000.0,1,0,1,0,30,0,detached lane house,residential,0,1,1,0,0,0,0,0,2
Huangpu,宁海东路41号,5001.88,1,1,1,0,20,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Putuo,清峪路81弄16号,5060.0,1,1,1,0,47,0,public housing,residential,0,1,1,0,1,0,0,0,3
Xuhui,南丹路286弄4号,5100.0,1,1,1,0,38,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,南丹路286弄4号,5100.0,1,1,1,0,38,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,南丹路286弄4号,5100.0,1,1,1,0,38,0,public housing,residential,0,1,0,0,0,0,0,0,1
Huangpu,建国东路151弄5号,5111.0,1,1,1,0,30,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,肇周路233弄12号,5111.0,1,0,1,0,20,0,attached lane house,residential,0,0,0,0,0,0,0,0,0
Changning,天山四村151号,5200.0,1,1,1,1,35,0,public housing,residential,0,1,0,0,0,0,0,0,1
Changning,昭化东路200弄4号,5200.0,1,0,1,0,38,0,public housing,residential,0,1,1,1,0,0,0,0,3
Huangpu,重庆南路205弄,5200.0,1,1,1,0,30,0,detached lane house,residential,1,1,0,0,1,0,0,0,3
Xuhui,淮海中路1487弄3号,5200.0,1,0,1,0,20,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Hongkou,祥德路319弄43号,5200.0,1,1,1,0,38,0,attached lane house,residential,0,1,1,1,0,0,0,0,3
Huangpu,四川南路44弄,5200.0,1,1,1,0,48,0,public housing,residential,1,1,0,0,1,1,0,0,4
Putuo,铜川路2285弄24号,5200.0,2,1,1,0,65,0,public housing,residential,0,1,1,0,0,0,0,0,2
Changning,延安西路649弄75号,5200.0,1,1,1,0,42,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,襄阳南路452弄131号,5200.0,1,0,1,0,26,0,public housing,residential,0,1,0,0,0,0,0,0,1
Huangpu,江西中路412弄41号,5200.0,1,1,1,0,30,0,attached lane house,residential,0,0,0,0,0,0,0,0,0
Xuhui,余庆路181号,5200.0,1,0,1,0,25,0,detached lane house,residential,0,1,0,0,1,0,0,0,2
Huangpu,进贤路156弄2号,5200.0,1,1,1,0,38,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,愚园路579弄48号,5200.0,1,0,1,0,15,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,绍兴路56弄6号,5200.0,1,1,1,0,45,0,attached lane house,residential,0,1,1,0,0,0,0,1,3
Jing'an,愚园路532弄,5200.0,1,0,1,0,18,0,detached lane house,residential,1,1,0,0,1,0,0,0,3
Xuhui,复兴中路1317号,5200.0,1,1,1,1,40,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,茶陵路65弄1号,5200.0,1,1,1,0,40,0,attached lane house,residential,0,1,1,0,0,0,0,0,2
Huangpu,马当路278弄78号,5200.0,1,1,1,0,32,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,延庆路82号,5200.0,1,1,1,0,20,0,detached lane house,residential,0,1,0,0,1,0,0,0,2
Jing'an,厦门路115号,5300.0,1,1,1,0,40,0,public housing,residential,0,1,0,0,0,0,0,0,1
Huangpu,重庆南路39弄4号,5300.0,1,0,1,0,25,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,厦门路115号,5300.0,1,1,1,0,40,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,永嘉路386弄9号,5300.0,1,0,1,0,27,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,汾阳路112弄1楼,5300.0,1,0,1,0,30,0,attached lane house,multi-use,0,1,0,0,0,0,0,0,1
Pudong,浦东大道318号,5300.0,1,0,1,0,32,0,public housing,multi-use,0,1,1,1,1,0,0,0,4
Xuhui,永嘉路580弄2号,5300.0,1,0,1,0,25,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Pudong,严杨璐165弄19号,5400.0,2,1,1,0,58,0,public housing,residential,0,1,0,0,1,0,0,0,2
Huangpu,肇周路332弄12号,5432.1,1,1,1,0,25,0,detached lane house,residential,0,0,0,0,0,0,0,0,0
Jing'an,陕西北路119弄,5500.0,1,1,1,0,45,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,新乐路142号,5500.0,1,1,1,1,25,0,detached lane house,residential,1,1,0,1,0,0,0,0,3
Changning,武夷路519弄54号,5500.0,1,1,1,0,45,0,public housing,multi-use,0,1,1,0,1,0,0,0,3
Jing'an,陕西北路119弄3号,5500.0,1,1,1,0,45,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,常德路587弄8号,5500.0,1,1,1,1,50,0,attached lane house,residential,1,1,1,1,1,1,0,0,6
Xuhui,陕西南路271弄2号,5500.0,1,1,1,0,40,0,public housing,residential,0,1,1,0,0,0,0,0,2
Huangpu,江阴路111弄0303号,5500.0,1,1,1,0,50,0,public housing,residential,0,1,0,0,0,0,0,0,1
Huangpu,进贤路93弄1号,5500.0,1,1,1,0,30,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,常熟路163弄9号,5500.0,1,0,1,0,20,0,attached lane house,multi-use,0,1,0,1,0,0,0,0,2
Huangpu,浙江中路118弄23号,5500.0,1,1,1,0,30,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,永福路147弄61号,5500.0,1,0,1,0,30,0,detached lane house,residential,1,1,1,0,1,0,0,0,4
Xuhui,永康路37弄32号,5500.0,1,1,1,0,29,0,attached lane house,residential,1,1,0,0,0,1,0,0,3
Huangpu,山西南路349弄11号,5500.0,2,1,1,0,45,0,attached lane house,multi-use,0,1,0,0,0,0,0,0,1
Jing'an,愚园路576弄39号,5500.0,1,0,1,0,40,0,attached lane house,residential,1,0,0,0,1,0,0,0,2
